ID_Cliente,Churn,Gênero,Idoso,Parceiro,Dependentes,MesesContrato,AssinaturaTelefone,MultiplasLinhas,AssinaturaInternet,SegurancaOnline,BackupOnline,ProtecaoDispositivo,SuporteTecnico,StreamingTV,StreamingFilmes,TipoContrato,FaturaOnline,FormaPagamento,Faturamento_Mensal,FaturamentoTotal,Contas_Diarias,Idade_Churn,Status_Cliente
8229-TNIQA,1,Feminino,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Mensal,Yes,Boleto Correio,45.3,196.95,1.51,Igual ou maior que 65 anos,Saiu
8231-BSWXX,0,Masculino,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1 ano,Yes,Cartão de Crédito,79.05,5552.5,2.635,Menor que 65 anos,Permaneceu
8232-CTLKO,0,Feminino,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,2 anos,Yes,Cheque Eletrônico,59.75,3996.8,1.9916666666666667,Menor que 65 anos,Permaneceu
8232-UTFOZ,0,Masculino,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,19.95,1399.35,0.6649999999999999,Menor que 65 anos,Permaneceu
8234-GSZYK,0,Masculino,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Transferência Bancária,26.45,1110.05,0.8816666666666666,Menor que 65 anos,Permaneceu
8237-ULIXL,0,Feminino,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,24.85,1871.85,0.8283333333333334,Menor que 65 anos,Permaneceu
8241-JUIQO,0,Feminino,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Transferência Bancária,19.45,1336.35,0.6483333333333333,Menor que 65 anos,Permaneceu
8242-JSVBO,0,Masculino,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Mensal,Yes,Transferência Bancária,44.65,322.5,1.4883333333333333,Menor que 65 anos,Permaneceu
8242-PDSGJ,0,Masculino,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,2 anos,Yes,Cartão de Crédito,39.15,2692.75,1.305,Menor que 65 anos,Permaneceu
8242-SOQUO,0,Feminino,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,84.7,392.5,2.8233333333333333,Menor que 65 anos,Permaneceu
8245-UMPYT,1,Feminino,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,96.4,1581.2,3.2133333333333334,Igual ou maior que 65 anos,Saiu
8246-SHFGA,0,Masculino,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Cartão de Crédito,21.1,385.55,0.7033333333333334,Menor que 65 anos,Permaneceu
8249-THVEC,0,Masculino,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Boleto Correio,19.4,997.75,0.6466666666666666,Menor que 65 anos,Permaneceu
8250-ZNGGW,0,Feminino,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Mensal,No,Cartão de Crédito,59.9,287.85,1.9966666666666666,Menor que 65 anos,Permaneceu
8257-RZAHR,1,Feminino,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Mensal,Yes,Transferência Bancária,64.7,941,2.1566666666666667,Igual ou maior que 65 anos,Saiu
8258-GSTJK,1,Masculino,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,77.0,237.75,2.566666666666667,Igual ou maior que 65 anos,Saiu
8259-DZLIZ,0,Feminino,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,1 ano,Yes,Transferência Bancária,53.85,3399.85,1.7950000000000002,Menor que 65 anos,Permaneceu
8259-NFJTV,0,Feminino,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Mensal,No,Boleto Correio,34.65,246.6,1.155,Menor que 65 anos,Permaneceu
8260-NGFNY,1,Feminino,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Mensal,No,Boleto Correio,25.2,25.2,0.84,Igual ou maior que 65 anos,Saiu
8261-GWDBQ,0,Feminino,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,116.05,6925.9,3.868333333333333,Menor que 65 anos,Permaneceu
8262-COGGB,0,Masculino,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Boleto Correio,20.45,20.45,0.6816666666666666,Menor que 65 anos,Permaneceu
8263-JQAIK,1,Masculino,1,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Mensal,Yes,Boleto Correio,24.45,47.5,0.815,Igual ou maior que 65 anos,Saiu
8263-OKETD,0,Feminino,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Mensal,Yes,Cartão de Crédito,68.9,1370.35,2.296666666666667,Menor que 65 anos,Permaneceu
8263-QMNTJ,0,Masculino,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cheque Eletrônico,115.55,8425.3,3.8516666666666666,Menor que 65 anos,Permaneceu
8265-HKSOW,0,Feminino,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,2 anos,No,Cartão de Crédito,107.45,7658.3,3.5816666666666666,Menor que 65 anos,Permaneceu
8266-VBFQL,0,Masculino,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Mensal,Yes,Cheque Eletrônico,90.4,356.65,3.0133333333333336,Menor que 65 anos,Permaneceu
8267-KFGYD,0,Masculino,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Boleto Correio,21.05,21.05,0.7016666666666667,Menor que 65 anos,Permaneceu
8267-ZNYVZ,1,Feminino,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1 ano,Yes,Cheque Eletrônico,103.75,3361.05,3.4583333333333335,Igual ou maior que 65 anos,Saiu
8268-YDIXR,0,Masculino,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,1 ano,Yes,Cheque Eletrônico,93.15,5253.95,3.105,Menor que 65 anos,Permaneceu
8270-RKSAP,0,Masculino,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,70.5,597.9,2.35,Menor que 65 anos,Permaneceu
8272-ONJLV,0,Masculino,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1 ano,No,Cheque Eletrônico,95.7,1184,3.19,Menor que 65 anos,Permaneceu
8276-MQBYC,1,Masculino,1,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,97.8,4913.3,3.26,Igual ou maior que 65 anos,Saiu
8277-RVRSV,0,Feminino,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Cartão de Crédito,24.15,800.3,0.8049999999999999,Menor que 65 anos,Permaneceu
8280-MQRQN,1,Feminino,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Mensal,Yes,Boleto Correio,50.45,50.45,1.6816666666666669,Igual ou maior que 65 anos,Saiu
8285-ABVLB,0,Feminino,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,19.85,1328.35,0.6616666666666667,Menor que 65 anos,Permaneceu
8286-AFUYI,0,Masculino,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Mensal,No,Cheque Eletrônico,47.95,47.95,1.5983333333333334,Menor que 65 anos,Permaneceu
8290-YWKHZ,1,Feminino,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,93.2,2931,3.106666666666667,Igual ou maior que 65 anos,Saiu
8292-FRFZQ,0,Feminino,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,1 ano,No,Transferência Bancária,41.15,1700.9,1.3716666666666666,Menor que 65 anos,Permaneceu
8292-ITGYJ,0,Feminino,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Transferência Bancária,24.65,1138.8,0.8216666666666667,Menor que 65 anos,Permaneceu
8292-TYSPY,1,Masculino,0,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Mensal,Yes,Cartão de Crédito,55.0,1046.5,1.8333333333333333,Igual ou maior que 65 anos,Saiu
8294-UIMBA,0,Feminino,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,1 ano,Yes,Transferência Bancária,94.4,2638.1,3.146666666666667,Menor que 65 anos,Permaneceu
8295-FHIVV,0,Masculino,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Boleto Correio,19.4,168.65,0.6466666666666666,Menor que 65 anos,Permaneceu
8295-KMENE,0,Feminino,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,2 anos,Yes,Boleto Correio,76.45,4519.5,2.5483333333333333,Menor que 65 anos,Permaneceu
8305-VHZBZ,1,Masculino,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Boleto Correio,20.2,20.2,0.6733333333333333,Igual ou maior que 65 anos,Saiu
8309-IEYJD,0,Feminino,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Boleto Correio,70.6,70.6,2.353333333333333,Menor que 65 anos,Permaneceu
8309-PPCED,0,Feminino,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,110.45,7982.5,3.6816666666666666,Menor que 65 anos,Permaneceu
8311-UEUAB,0,Feminino,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,2 anos,Yes,Cheque Eletrônico,75.5,5229.45,2.5166666666666666,Menor que 65 anos,Permaneceu
8313-AFGBW,0,Masculino,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,2 anos,No,Cheque Eletrônico,73.6,3522.65,2.453333333333333,Menor que 65 anos,Permaneceu
8313-KTIHG,0,Masculino,0,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Mensal,Yes,Cheque Eletrônico,61.3,249.4,2.0433333333333334,Menor que 65 anos,Permaneceu
8313-NDOIA,0,Feminino,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,104.15,2494.65,3.4716666666666667,Menor que 65 anos,Permaneceu
8314-DPQHL,0,Masculino,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,1 ano,No,Boleto Correio,50.8,463.6,1.6933333333333331,Menor que 65 anos,Permaneceu
8314-HTWVE,0,Feminino,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,19.85,144.15,0.6616666666666667,Menor que 65 anos,Permaneceu
8316-BBQAY,0,Feminino,0,No,No,65,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,2 anos,No,Cartão de Crédito,59.95,3921.1,1.9983333333333335,Menor que 65 anos,Permaneceu
8317-BVKSO,0,Masculino,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Cheque Eletrônico,20.05,299.3,0.6683333333333333,Menor que 65 anos,Permaneceu
8318-LCNBW,0,Masculino,0,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,1 ano,No,Cartão de Crédito,53.15,1930.9,1.7716666666666667,Menor que 65 anos,Permaneceu
8319-QBEHW,0,Masculino,0,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,1 ano,Yes,Transferência Bancária,39.95,1023.75,1.3316666666666668,Menor que 65 anos,Permaneceu
8325-QRPZR,0,Feminino,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Mensal,Yes,Cheque Eletrônico,75.15,525,2.5050000000000003,Menor que 65 anos,Permaneceu
8327-LZKAS,1,Feminino,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1 ano,Yes,Cheque Eletrônico,107.55,4533.9,3.585,Igual ou maior que 65 anos,Saiu
8327-WKMIE,0,Masculino,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Cartão de Crédito,20.15,785.75,0.6716666666666666,Menor que 65 anos,Permaneceu
8328-SKJNO,0,Masculino,0,No,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,1 ano,No,Transferência Bancária,40.65,947.4,1.355,Menor que 65 anos,Permaneceu
8329-GWVPJ,0,Feminino,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Transferência Bancária,69.75,3557.7,2.325,Menor que 65 anos,Permaneceu
8329-IBCTI,1,Feminino,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.65,19.65,0.6549999999999999,Igual ou maior que 65 anos,Saiu
8329-UTMVM,0,Masculino,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1 ano,Yes,Transferência Bancária,104.65,2964,3.4883333333333337,Menor que 65 anos,Permaneceu
8331-ZXFOE,0,Feminino,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,1 ano,Yes,Cartão de Crédito,71.1,4299.2,2.3699999999999997,Menor que 65 anos,Permaneceu
8332-OSJDW,0,Masculino,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Boleto Correio,26.4,314.95,0.88,Menor que 65 anos,Permaneceu
8336-TAVKX,0,Feminino,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2 anos,No,Transferência Bancária,78.45,5682.25,2.615,Menor que 65 anos,Permaneceu
8337-MSSXB,1,Feminino,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Mensal,Yes,Cheque Eletrônico,86.3,1180.95,2.8766666666666665,Igual ou maior que 65 anos,Saiu
8337-UPOAQ,1,Masculino,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Mensal,Yes,Cheque Eletrônico,89.8,914.3,2.993333333333333,Igual ou maior que 65 anos,Saiu
8338-QIUNR,0,Masculino,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,2 anos,Yes,Cartão de Crédito,66.5,4811.6,2.216666666666667,Menor que 65 anos,Permaneceu
8344-WFMFH,0,Masculino,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Mensal,Yes,Cheque Eletrônico,50.1,484.05,1.6700000000000002,Menor que 65 anos,Permaneceu
8345-MVDYC,0,Feminino,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2 anos,No,Transferência Bancária,81.65,3618.7,2.7216666666666667,Menor que 65 anos,Permaneceu
8347-GDTMP,0,Feminino,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,19.45,1225.65,0.6483333333333333,Menor que 65 anos,Permaneceu
8348-HFYIV,1,Masculino,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,49.25,90.35,1.6416666666666666,Igual ou maior que 65 anos,Saiu
8348-JLBUG,0,Masculino,1,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,1 ano,No,Cartão de Crédito,80.3,5017.7,2.6766666666666667,Menor que 65 anos,Permaneceu
8350-NYMVI,0,Feminino,0,No,No,39,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Mensal,No,Transferência Bancária,41.1,1597.05,1.37,Menor que 65 anos,Permaneceu
8356-WUAOJ,0,Feminino,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,45.0,45,1.5,Menor que 65 anos,Permaneceu
8357-EQXFO,1,Feminino,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,95.35,660.9,3.1783333333333332,Igual ou maior que 65 anos,Saiu
8361-LBRDI,0,Feminino,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,24.35,1423.85,0.8116666666666668,Menor que 65 anos,Permaneceu
8361-LTMKD,1,Masculino,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Boleto Correio,74.4,306.6,2.48,Igual ou maior que 65 anos,Saiu
8364-TRMMK,1,Feminino,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Mensal,Yes,Boleto Correio,50.65,151.3,1.6883333333333332,Igual ou maior que 65 anos,Saiu
8372-JUXUI,1,Masculino,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,74.35,74.35,2.478333333333333,Igual ou maior que 65 anos,Saiu
8374-UULRV,0,Masculino,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,2 anos,No,Cartão de Crédito,86.05,6309.65,2.868333333333333,Menor que 65 anos,Permaneceu
8374-XGEJJ,1,Masculino,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,101.0,4388.4,3.3666666666666667,Igual ou maior que 65 anos,Saiu
8375-DKEBR,1,Feminino,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,69.6,69.6,2.32,Igual ou maior que 65 anos,Saiu
8375-KVTHK,0,Masculino,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,1 ano,Yes,Cheque Eletrônico,100.3,6754.35,3.3433333333333333,Menor que 65 anos,Permaneceu
8378-LKJAF,0,Masculino,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Cartão de Crédito,101.15,3956.7,3.371666666666667,Menor que 65 anos,Permaneceu
8380-MQINP,0,Feminino,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,20.3,1079.05,0.6766666666666666,Menor que 65 anos,Permaneceu
8380-PEFPE,1,Masculino,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,71.65,71.65,2.3883333333333336,Igual ou maior que 65 anos,Saiu
8382-SHQEH,1,Feminino,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mensal,Yes,Cheque Eletrônico,84.9,764.95,2.83,Igual ou maior que 65 anos,Saiu
8383-SGHJU,0,Feminino,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,1 ano,No,Cheque Eletrônico,59.4,1952.8,1.98,Menor que 65 anos,Permaneceu
8384-FZBJK,0,Feminino,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,100.6,5611.7,3.353333333333333,Menor que 65 anos,Permaneceu
8387-MOJJT,1,Feminino,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Mensal,Yes,Cartão de Crédito,77.95,3384,2.5983333333333336,Igual ou maior que 65 anos,Saiu
8387-UGUSU,0,Feminino,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,20.05,284.3,0.6683333333333333,Menor que 65 anos,Permaneceu
8388-DMKAE,0,Feminino,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,20.25,174.65,0.675,Menor que 65 anos,Permaneceu
8388-FYNPZ,0,Masculino,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Mensal,No,Cheque Eletrônico,56.75,245.15,1.8916666666666666,Menor que 65 anos,Permaneceu
8390-FESFV,0,Feminino,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,2 anos,No,Transferência Bancária,84.5,5193.2,2.816666666666667,Menor que 65 anos,Permaneceu
8393-DLHGA,1,Masculino,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,95.9,2448.75,3.1966666666666668,Igual ou maior que 65 anos,Saiu
8393-JMVMB,0,Masculino,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.45,19.45,0.6483333333333333,Menor que 65 anos,Permaneceu
8395-ETZKQ,0,Masculino,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Transferência Bancária,19.5,1193.55,0.65,Menor que 65 anos,Permaneceu
8397-MVTAZ,1,Masculino,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,100.05,3480,3.335,Igual ou maior que 65 anos,Saiu
8398-TBIYD,0,Feminino,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,2 anos,Yes,Transferência Bancária,84.7,6185.15,2.8233333333333333,Menor que 65 anos,Permaneceu
8399-YNDCH,1,Masculino,1,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Mensal,Yes,Transferência Bancária,60.05,1236.15,2.0016666666666665,Igual ou maior que 65 anos,Saiu
8400-WZICQ,0,Feminino,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Mensal,No,Cheque Eletrônico,55.7,3131.8,1.8566666666666667,Menor que 65 anos,Permaneceu
8401-EMUWF,0,Masculino,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Mensal,Yes,Transferência Bancária,69.4,3058.3,2.3133333333333335,Menor que 65 anos,Permaneceu
8402-EIVQS,0,Masculino,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,1 ano,Yes,Cartão de Crédito,100.9,6733.15,3.3633333333333337,Menor que 65 anos,Permaneceu
8402-OOOHJ,0,Feminino,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,20.65,835.15,0.6883333333333332,Menor que 65 anos,Permaneceu
8404-FYDIB,0,Masculino,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Mensal,Yes,Cartão de Crédito,86.65,2208.75,2.8883333333333336,Menor que 65 anos,Permaneceu
8404-GFGCZ,0,Masculino,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Mensal,No,Cheque Eletrônico,65.6,250.1,2.1866666666666665,Menor que 65 anos,Permaneceu
8404-VIOMB,0,Feminino,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,62.5,4136.4,2.0833333333333335,Menor que 65 anos,Permaneceu
8404-VLQFB,0,Feminino,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Cheque Eletrônico,25.25,394.85,0.8416666666666667,Menor que 65 anos,Permaneceu
8405-IGQFX,0,Feminino,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,1 ano,Yes,Cartão de Crédito,90.05,5817,3.0016666666666665,Menor que 65 anos,Permaneceu
8406-LNMHF,0,Masculino,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,1 ano,Yes,Cartão de Crédito,82.95,4903.15,2.765,Menor que 65 anos,Permaneceu
8409-WQJUX,0,Feminino,0,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,1 ano,No,Cheque Eletrônico,54.2,1423.15,1.8066666666666669,Menor que 65 anos,Permaneceu
8410-BGQXN,0,Masculino,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.4,93.4,0.6466666666666666,Menor que 65 anos,Permaneceu
8413-VONUO,1,Masculino,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Mensal,No,Cheque Eletrônico,95.65,167.3,3.1883333333333335,Igual ou maior que 65 anos,Saiu
8413-YNHNV,0,Masculino,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Boleto Correio,90.65,6322.1,3.021666666666667,Menor que 65 anos,Permaneceu
8414-MYSHR,1,Masculino,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,91.4,449.75,3.046666666666667,Igual ou maior que 65 anos,Saiu
8414-OOEEL,0,Masculino,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de Crédito,79.5,5196.1,2.65,Menor que 65 anos,Permaneceu
8417-FMLZI,1,Masculino,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Mensal,Yes,Cartão de Crédito,83.55,477.55,2.7849999999999997,Igual ou maior que 65 anos,Saiu
8417-GSODA,0,Masculino,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1 ano,No,Transferência Bancária,92.2,2568.15,3.0733333333333333,Menor que 65 anos,Permaneceu
8421-WZOOW,0,Feminino,1,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Mensal,Yes,Cartão de Crédito,95.3,5567.45,3.1766666666666667,Menor que 65 anos,Permaneceu
8429-XIBUM,1,Masculino,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Mensal,Yes,Transferência Bancária,101.35,2317.1,3.378333333333333,Igual ou maior que 65 anos,Saiu
8430-TWCBX,0,Feminino,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Cartão de Crédito,20.7,1032.05,0.69,Menor que 65 anos,Permaneceu
